NAME	SMILES	MDR1	BCRP	MRP2
619324	CN1CCN(CC1)C2=[S+][Cu++]3([SH+]2)[SH+]C(=[S+]3)N4CCN(C)CC4	False	False	False
619860	N=C1NC(=N)C2=CC3=C(C=C12)C(=N)NC3=N	False	False	False
620109	COC(=O)C(CBr)CBr	False	False	True
620129	Cl[CH](CS(=O)(=O)C1=CC=CC=C1)C#N	False	True	True
620325	COC(=O)[C]12CC=C3O[CH]4OC5(CCCCC5)O[CH]4[CH]3[CH]1C(=O)C=CC2=O	False	False	False
620480	C[C]12CC[CH]3[CH](CCC4=CC(=O)NCC[C]34C)[CH]1CC[CH]2OC(=O)COC5=CC=C(C=C5)N(CCCl)CCCl	False	False	False
620514	COC1=CC(=CC2=C1C(=O)C=CC2=O)OC(=O)C3=CC=CC=C3	False	False	True
620515	COC1=C(C)C(=C2C(=O)C(=CC(=O)C2=C1)Cl)O	False	True	False
621179	ClC1=CC=C(C=C1)C(=O)C2OC23C(=O)NC4=C3C=CC=C4	False	True	False
621888	Cl.CN(C)CC1CCCC1=O	False	False	True
622190	COC1=CC(=O)C2=C3C(=NC=NC3=CC=C2C1=O)N	False	False	False
622380	CC1=CC=CC(=C1NC(=O)C(Cl)=C(Cl)C(O)=O)C	False	True	False
622608	Br.CN(C)C1=NC(SS1)=NCC2=CC=CO2	False	False	True
622688	Br.CCOC(CN=C1SSC(=N1)N(C)C)OCC	False	False	False
622700	[I-].C[N+](C)(C)CC1CCCC(C[N+](C)(C)C)C1=O	False	False	True
623166	COC1=CC2=C(C=C1OC)C(=C([CH]2Cl)C3=CC=C(Br)C=C3)Cl	False	False	False
623639	[I-].C[N+](C)(C)CC1CCC(C[N+](C)(C)C)C1=O	False	False	True
623879	COC1=CC=CC=C1NC(=O)C2=C(C)NC(=C(C2C3=CC=CO3)C(=O)NC4=CC=CC=C4OC)C	False	False	False
623925	CNC(=O)OCC1=C(COC(=O)NC)N(C)C(=N1)SSC(C)(C)C	False	False	False
624158	CC1=CC=C(C=C1)S(=O)(=O)SCC=CCSS(=O)(=O)C2=CC=C(C)C=C2	False	True	True
624358	CC12CC(Br)(Br)C(=O)C3[CH]1CCC[CH]23	False	False	False
624806	CC(=O)O[CH]1CC[C]2(C)[CH](CC[C]3(C)[CH]2CC=C4[CH]5CC(C)(C)CC[C]5(C)CC[C]34C)[C]1(C)C(O)=O	False	False	False
624807	C[CH]1CC[C]2(C)CC[C]3(C)C(=CC[CH]4[C]5(C)CC[CH](OC(C)=O)[C](C)([CH]5CC[C]34C)C(O)=O)[CH]2[CH]1C	False	False	False
624947	CC1=NC(=NC(=C1C(=O)NC2=CC=C(Cl)C=C2)NN=CC3=CC=C(Cl)C=C3)O	False	False	False
624982	BrC1=C(C2=CC=CC=C2)C(=C(C1=O)C3=CC=CC=C3)C4=CC=CC=C4	False	False	True
625154	CC1(C)C(=O)C=CC(=O)C(C)(C)C(=O)C=CC(=O)C(C)(C)C2=CC=C(O2)C(C)(C)C(=O)C=CC1=O	False	False	True
625350	O[CH]([CH](NC(=O)C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC3=CC4=C(C=C3)C(=O)C5=C(C=CC=C5)C4=O	False	False	False
625501	Cl[Sb++]12([SH+]C(=[S+]1)N3CCCCC3)[SH+]C(=[S+]2)N4CCCCC4	False	False	False
625502	Cl[Sb++]12([SH+]C(=[S+]1)N3CCOCC3)[SH+]C(=[S+]2)N4CCOCC4	False	False	False
625542	CC(=O)[OH+][Ni+]12[N+](=C(C3=CC=CC=C3)C4=CC=CC=[N+]14)[N-]C5=[N+]2C=CC=C5	False	False	False
625587	COC1=CC=CC2=C1C3=C(C=C2)[C]4(CCC5=C(C)C=CC=C45)OC3=O	False	False	False
625624	C[C]12OO[CH](C3=C1C=CC=C3)C4=C2C=CC5=C4C=CC=C5	False	True	False
625985	CCN(CC)CCSC1=C2C=CC=CC2=NC3=C(OC)C=CC(=C13)OC	False	False	False
625992	CCN(CC)CCN1C2=CC=CC=C2C(=O)C3=C1C(=CC=C3O)O	False	False	False
626307	COC1=CC(=O)C2=C(C(=C3C[C](C)(O)C[CH](O)C3=C2O)O)C1=O	False	False	False
626370	CC1=C2[CH](O)C(C)(C)C=C2C(=O)[C](C)(O)C13CC3	False	False	False
626540	Cl.COC1=CC2=C(NCCCN(C)CCCl)C3=CC=CC=C3N=C2C=C1	False	False	False
626880	Cl.CN(C)CC1CCC(=CC2=CC=C(O)C=C2)C1=O	False	False	True
627371	[O-][N+](=O)C1=CC(=CC2=N[Se]N=C12)C(F)(F)F	False	False	False
627505	COC1=CC2=C(NC3=C(C)C4=C(C=[N+](C)C=C4)C(=C23)C)C=C1.CC([O-])=O	True	False	False
627740	OC(=O)CNCC1=C2C=CC=CC2=NC3=CC=CC=C13	False	False	True
627745	COS([O-])(=O)=[OH+].C[N+]1=C2C=CC=CC2=C(CNC(CCC(N)=O)C(O)=O)C3=CC=CC=C13	False	False	False
627787	COC1=CC2=CC=[N+]3C4=C(C=CC=C4)C(=O)C3=C2C=C1OC.[O-]S([O-])(=[OH+])=[OH+]	False	False	False
628083	OC[CH](O)[CH](O[CH]1O[CH](CO)[CH](O)[CH](O)[CH]1O)[CH](O)[CH](O)C(=O)NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCNC(=O)NCCCCCCNC(=O)N2C=C(F)C(=O)NC2=O	False	False	False
628507	O=C1C2=C(C=CC=C2)C(=O)C3=C1N4CCC[CH]4[C]3(C#N)[CH]5SCC[S]5=O	False	False	False
628593	C=C[Sn](OC1=CC=CC2=CC=CN=C12)(OC3=CC=CC4=CC=CN=C34)C=C	False	False	False
628930	OC1=C(C2=CC=CC=C2C=C1)C3=CC(=O)C(=O)C4=CC=CC=C34	False	False	False
630128	CC(C)(C)C1=CC=[N+]([N-]1)[Ru](Cl)(Cl)(Cl)([N+]2=CC=C([N-]2)C(C)(C)C)[N+]3=CC=C([N-]3)C(C)(C)C	False	False	False
630602	CCOC(=O)N1CC(=CC2=CC=CC=C2)C(=O)C(C1)=CC3=CC=CC=C3	False	False	False
630605	COC1=CC=C(OC(=O)N2CC(=CC3=CC=CC=C3)C(=O)C(C2)=CC4=CC=CC=C4)C=C1	False	False	False
630609	O=C(OCC1=CC=CC=C1)N2CC(=CC3=CC=CC=C3)C(=O)C(C2)=CC4=CC=CC=C4	False	False	False
631305	COC1=CC=C(CCN[Pt](Cl)(Cl)NCCC2=CC=C(OC)C=C2)C=C1	True	False	False
631306	COC1=CC=C(CCN[Pt](N)(Cl)Cl)C=C1	False	False	False
631521	ClC1=C(Cl)C=C(NC2=NC3=C(S2)C(=O)C4=CC=CC=C4C3=O)C=C1	False	True	False
631526	[O-][N+](=O)C1=CC=C(NC2=NC3=C(S2)C(=O)C4=C(C=CC=C4)C3=O)C=C1	False	False	False
631527	ClC1=CC=CC=C1NC2=NC3=C(S2)C(=O)C4=CC=CC=C4C3=O	False	False	False
631534	[O-][N+](=O)C1=CC=C(C=C1)[CH]2CC(=NC3=CC=CC=C3[S]2=O)C4=C(Cl)C=CC=C4	False	False	False
632790	C[S](C)(=O)[Pt](Cl)(Cl)[N+]1=CC=CC2=C1C=CC=C2	False	False	False
633113	CCN1C(=S)N(CC)C2=C1SSSSC3=C2N(CC)C(=S)N3CC	False	False	False
633530	CN1C2=CC=CC=C2C3=C1C(=O)N(CCCCN4CCN(CC4)C5=CC=CC=C5)CC3	False	False	False
633907	CC1=C(C(C2=CC=C(C=C2)C3C(=C(C)NC(=C3C(=O)NC4=CC=CC=C4)C)C(=O)NC5=CC=CC=C5)C(=C(C)N1)C(=O)NC6=CC=CC=C6)C(=O)NC7=CC=CC=C7	False	False	False
633912	CC1=C(C(C2=CC=C(C=C2)C3C(=C(C)NC(=C3C(=O)NC4=C(C)C=CC=C4)C)C(=O)NC5=C(C)C=CC=C5)C(=C(C)N1)C(=O)NC6=C(C)C=CC=C6)C(=O)NC7=C(C)C=CC=C7	False	False	False
634182	O=C1CCC(=O)N1C2=CC(=CC=C2)C#C	False	False	False
634396	CC1=C(NC(=O)C[CH]2SC3=CC=CC=C3NC2=O)C=CC=C1Cl	False	False	False
634398	CC1=CC=C(C)C(=C1)NC(=O)C[CH]2SC3=CC=CC=C3NC2=O	False	False	False
634502	CC1=CC=CC(=C1NC(=O)[CH](C#N)C2=C(Cl)C(=O)C3=CC=CC=C3C2=O)C	False	False	False
634503	CCC1=C(NC(=O)[CH](C#N)C2=C(Cl)C(=O)C3=CC=CC=C3C2=O)C(=CC=C1)CC	False	False	False
634791	[I-].CCN(CC)C1=CC=C(C=C1)C=C2C[N+](C)(C)CC(=CC3=CC=C(C=C3)N(CC)CC)C2=O	True	False	False
635405	O[C]1(CC(=O)C2=CC=C(Br)C=C2Br)C(=O)NC3=C(Cl)C=C(Cl)C=C13	False	False	False
636092	CN(C)C1=CC=C(C=C1)C2C(=C(C)NC(=C2C(=O)NC3=CC=CC=C3)C)C(=O)NC4=CC=CC=C4	False	False	False
636679	[IH2+].C[N+]1(C)CC(=CC=CC2=CC=CC=C2)C(=O)C(C1)=CC=CC3=CC=CC=C3	True	False	False
636984	CC1=NC2=C(N[CH](C1)C3=C(Cl)C=CC=C3Cl)N=C(S)N=C2O	False	False	True
637436	CC1=CC=CC(=C1NC(=O)[CH](C#N)C2=C(Cl)C(=O)C3=C(C=CC=C3)C2=O)C(C)(C)C	False	False	False
637467	Cl.COC1=CC=C(C=C1)C2=C(SSC3=C(NC(=N)N3C)C4=CC=C(OC)C=C4)N(C)C(=N)N2	False	False	False
637693	CCOC(=O)C(=O)NNC1=NC2=C(S1)C(=O)C3=CC=CC=C3C2=O	False	False	False
637729	O=C1C=C(NC2=CC=CN=C2)C3=CC=CC=C3C1=O	False	False	False
637731	O=C1C=C(NCCC2=CC=CC=C2)C3=CC=CC=C3C1=O	False	False	False
637732	CCOC1=CC=C(NC2=CC(=O)C(=O)C3=CC=CC=C23)C=C1	False	False	False
637827	C=C1CC2(OC1=O)C3=CC=CC=C3CCC4=C2C=CC=C4	False	False	False
637828	C=C1CC2(OC1=O)C3=CC=CC=C3C=CC4=C2C=CC=C4	False	False	True
638066	[I-].CC1=C2SC3=C(C=CC=C3)C2=C(C)C4=C[N+](=CC=C14)C	True	False	False
638279	COC1=CC=CC2=C1[OH+][Cu++]3([O-])[S+]=C(N)[N-][N+]3=C2	False	False	True
638304	COC1=C2[OH+][Cu++]34([O-])([S+]=C(N)[N-][N+]3=CC2=CC=C1)[N+]5=C6C(=CC=C5)C=CC7=C6[N+]4=CC=C7	False	False	False
638407	COC(=O)C(=CC1=CC=C(OC)C=C1)C2=CC(=C(OC)C(=C2)OC)OC	False	False	False
638409	CCNC(=O)C(=CC1=CC=C(OC)C=C1)C2=CC(=C(OC)C(=C2)OC)OC	False	False	False
638410	CNC(=O)C(=CC1=CC=C(OC)C=C1)C2=CC(=C(OC)C(=C2)OC)OC	False	False	False
638479	COC1=CC=C(C[CH](C#N)C2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
638498	COC1=CC=C(C=C1)C(=O)C2=CC(=C(OC)C(=C2)OC)OC	False	False	False
638636	[I-].CC(=O)CC[N+](C)(C)C	False	True	True
638645	Cl.CN(C)CCC(=O)N1CC(=CC2=CC=C(Cl)C(=C2)Cl)C(=O)C(C1)=CC3=CC(=C(Cl)C=C3)Cl	False	False	True
638855	CCCCCCCCCCCCCCCC(=O)OC[CH]1O[CH](OC)[CH](NC(=O)N(CCCl)N=O)[CH](O)[CH]1O	False	False	False
639364	CC(O)=[OH+].CC1=CC=C2NC3=C(C)C4=C(C=[N+](C)C=C4)C(=C3C2=C1)C	True	False	False
639503	Cl.CCCCCC=C1CCC(CN2CCOCC2)C1=O	False	False	True
639504	Cl.CCCCCCCC=C1CCC(CN(C)C)C1=O	False	False	True
639507	Cl.CC(C)=C1CCC(CN2CCOCC2)C1=O	False	False	False
639509	Cl.CC(C)CC1=CC=C(C=C1)C(C)C=C2CCC(CN(C)C)C2=O	False	False	False
639520	Cl.COC1=CC=CC=C1C=C2CCC(CN3CCOCC3)C2=O	False	False	True
639617	Cl.CN(C)CC1(CCC(CC2=CC=CC=C2)C1=O)CC3=CC=CC=C3	False	False	True
639661	CC(C)C1=CC2=CC=C3CCCCC3=C2C(=O)C1=O	False	False	True
639754	CCOC(=O)NC1=NC2=CC(=CC=C2N1)CN3C=CC=C3	False	False	False
639831	CO[CH]1[CH](O)[CH](C)O[CH](O[CH]2[CH](O[CH](C)[CH]3O[CH](O[CH]23)C4=CC=CC=C4)OC5=CC=CC6=C(O)C7=C8C(=C56)OC(=O)C9=C(C)C=CC(=C89)OC7=O)[CH]1O	False	False	False
639981	Cl.O=C1C(CCC1=CC2=CC3=C(OCO3)C=C2)CN4CCOCC4	False	False	True
640071	CN1[CH]2N(C)C3=CC=C(O)C=C3[C]2(C)CC1=O	False	False	False
640080	COC1=CC=C(C=C1)N2C(=O)C(=CC3=C(C)C=C(C=C3)N(CCC#N)CCC#N)N=C2C4=CC(=CC=C4Cl)[N+]([O-])=O	False	False	False
640499	OCCOC1=CC=C(C=C1)C2=CC(=NC(=C2)C3=NC=CC=C3)C4=NC=CC=C4	False	False	False
640500	OCCCCCCOC1=CC=C(C=C1)C2=CC(=NC(=C2)C3=CC=CC=N3)C4=NC=CC=C4	False	False	False
640737	COC1=CC(=CC(=C1O)OC)C2N3C(COC3=O)CC4=C2NC5=CC=CC=C45	False	False	False
641052	C[S](=O)(CC1=CC=CC=C1)[Pt](Cl)(Cl)[N+]2=CC=CC3=C2C=CC=C3	False	True	True
641174	OC1=C2C(=O)C3=C(C=CC=C3O)C(C(=O)CCCC(=O)C4C5=C(C(=CC=C5)O)C(=O)C6=C4C=CC=C6O)C2=CC=C1	False	False	False
641240	COC(=O)C1=CC=CC=C1NC(=O)C(=O)CC(=O)C2=C(NC3=CC(=O)C(=O)C4=CC=CC=C34)C=CC=C2	False	False	False
641281	OC(=O)COC1=CC=C(C(=C1Cl)Cl)C(=O)C(SSC(C(=O)C2=C(Cl)C(=C(OCC(O)=O)C=C2)Cl)=C3SSC(=C3)C4=CC=C(Br)C=C4)=C5SSC(=C5)C6=CC=C(Br)C=C6	False	False	True
641283	OC(=O)COC1=CC=C(C(=C1Cl)Cl)C(=O)C(SSC(C(=O)C2=C(Cl)C(=C(OCC(O)=O)C=C2)Cl)=C3SSC(=C3)C4=CC=C(F)C=C4)=C5SSC(=C5)C6=CC=C(F)C=C6	False	True	True
641285	CC1=C(C=CC=C1)C2=CC(SS2)=C(SSC(C(=O)C3=CC=C(OCC(O)=O)C(=C3Cl)Cl)=C4SSC(=C4)C5=CC=CC=C5C)C(=O)C6=C(Cl)C(=C(OCC(O)=O)C=C6)Cl	False	True	False
641296	CCCN(CCC)C1=[S+][Cu+]2(Cl)[N+](=CC3=CC=CC=[N+]23)[N-]1	False	False	True
641297	CC1=[N+]2[N-]C(=[S+][Cu+]2(Cl)[N+]3=CC=NC=C13)N4CCCCCC4	False	False	True
641379	OC(=O)CN(CC(O)=O)CC1=NC(=CC(=C1)C#CC2=CC=C(C=C2)C#CC3=CC=CC=C3)CN(CC(O)=O)CC(O)=O	False	False	False
641533	ClC(Cl)=C1C(=C(Cl)Cl)C(Cl)(Cl)C1(Cl)Cl	False	True	False
641536	CCOC(=O)C1=C(C2=CC=CC=C2)C3=C(C=CC(=C3)Cl)N=C1CN4CCNCC4	False	False	False
641594	CC1=C(C(=O)C2=CC=CC=C2)C3=C(O1)C(=O)C4=CC=CC=C4C3=O	False	False	False
641691	CNC1C(O)CC(OC1C)OC2CC=C(C)CC(=CC=CCCC(C)CNC(=O)C=CC=CC2C)C	False	False	False
641820	CC(C)(C)NNC1=C(C=NN(C1=O)C2=CC=CC=C2)[N+]([O-])=O	False	False	False
641821	COC(=O)NNC1=C(C=NN(C1=O)C2=CC=CC=C2)[N+]([O-])=O	False	False	False
641822	ONC1=C(C=NN(C1=O)C2=CC=CC=C2)[N+]([O-])=O	False	False	False
642009	NC1=C(Cl)C(=O)C2=CC=CC=C2C1=O	False	False	False
642038	[O-][N+](=O)[CH](C1=CN=C2C=CC(=CC2=N1)[N+]([O-])=O)C(=NNC(=O)C3=CC=NC=C3)C(=O)NC4=C(C=C(C=C4)[N+]([O-])=O)C#N	False	False	False
642049	CC(=O)C1=CC(=CC=C1)NC(=O)C(=O)NNC2=NNC(=S)N2N	False	False	False
642061	[Cl-].C[N+](C)(C)CC(=O)NN=C(C(C#N)C1=NC(=CS1)C2=CC=C(C=C2)[N+]([O-])=O)C(=O)NC3=C(Cl)C(=O)C4=C(C=CC=C4)C3=O	False	False	False
642099	CC(=O)OCC1(C)CCCC23COC(O)(C(O)C12)C45C(O)C(CCC34)C(=C)C5=O	False	False	True
642198	COC1=C(OC(=O)C(N)CCC(O)=O)C=C(C=CC2=CC(=C(OC)C(=C2)OC)OC)C=C1.OC(=O)C(F)(F)F	False	False	False
642596	[Br-].CC[N+](C)(CCC(=O)C1=CC=CC=C1)CCC(=O)C2=CC=CC=C2	False	False	True
642597	[Br-].CC[N+](C)(CCC(=O)C1=CC=C(OC)C=C1)CCC(=O)C2=CC=C(OC)C=C2	False	False	False
642600	CC(C)[CH](NC(=O)[CH](C)O[CH]1[CH](O)[CH](COC(=O)CCCCCCCCCCNC(=O)C2=CC=C(C3=C2NC4=CC=CC=C4C3=O)[N+]([O-])=O)OC[CH]1NC(C)=O)C(=O)N[CH](CCC(N)=O)C(=O)OCC5=CC=CC=C5	False	False	False
642642	ClC1=C(Cl)C(=O)N(N=C1)C2=CC=CC=C2	False	False	False
642684	ClC1=CC=C(NC(=O)NS(=O)(=O)C2=CC=C3CCCC3=C2)C=C1	False	False	False
642947	ClC1=CC2=CC(=C(N=C2C=C1)C(=O)C3=CC=CC=C3)C(Br)Br	False	False	False
642968	O=C1C2=C(C=CC=C2)C(=O)C3=C(C=CN=C13)C=CN4CCCCC4	False	False	False
643027	CCOC(=O)C(=CC1=CC=C(OC2=CC=CC=C2)C=C1)C(=O)OCC	False	False	False
643416	COC1=CC=C(C=C1)N2C(=O)[CH]3C[CH](C)C4=C(NC5=CC=CC=C45)[CH]3C2=O	False	False	False
643735	NC(CC1=CC2=C(OC3=CC(=O)C4=C(C=CC=C4)C3=N2)C=C1)C(O)=O.O[N+]([O-])=O	False	False	False
643813	[NaH].COC1=C(OCC(O)=O)C=C(C=C1)C=CC2=CC(=C(OC)C(=C2)OC)OC	False	False	False
643847	CCCC[Sn](CCCC)(OC(=O)C1=CC=C(OC)C(=C1OC)OC)O[Sn](CCCC)(CCCC)OC(=O)C2=C(OC)C(=C(OC)C=C2)OC	False	False	False
643853	CCCC[Sn](CCCC)(OC(=O)C1=CC=CC(=C1F)F)O[Sn](CCCC)(CCCC)OC(=O)C2=C(F)C(=CC=C2)F	False	False	True
643855	CCCC[Sn](CCCC)(OC(=O)C1=CC(=CC=C1F)F)O[Sn](CCCC)(CCCC)OC(=O)C2=C(F)C=CC(=C2)F	False	False	True
643859	CCC[Sn](CCC)(OC(=O)CC1=CC=C(F)C=C1)O[Sn](CCC)(CCC)OC(=O)CC2=CC=C(F)C=C2	False	False	False
643862	CCC[Sn](CCC)(OC(=O)C1=CC=CN=C1SC)O[Sn](CCC)(CCC)OC(=O)C2=C(SC)N=CC=C2	False	False	False
643915	CC(C)(C)C1=NC2=C(O1)C(=O)C3=CC=CC=C3C2=O	False	False	False
644011	O=C1C=CC(=O)C2=C1C3=C(C4C5=C(C=CC=C5)C3C6=CC=CC=C46)C7=C2C8C9=C(C=CC=C9)C7C%10=CC=CC=C8%10	False	False	False
644582	O[N+]([O-])=O.N=C(NN=CC1=CNC2=CC=CC=C12)NC3=CC=CC=C3	False	False	False
644751	FC(F)(F)C1=CC=CC(=C1)NC(=O)C(=O)CC(=O)C2=CC=CC=C2NC3=CC(=O)C(=O)C4=CC=CC=C34	False	False	False
644902	OC1=CC2=C(C=C1Cl)C3=C(O2)C(=O)C4=CC=CC=C4C3=O	False	False	False
644945	Cl.COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(OCCN(C)C)C4=CC5=C(OCO5)C=C24	False	False	False
644960	CCCN(CCC[CH](NC(C)=O)C(=O)NCC1=CC=CC=C1)C(=O)N(CCCl)N=O	False	False	False
644967	CC(=O)N[CH](CCCCN(CC1=CC=CC=C1)C(=O)N(CCCl)N=O)C(=O)NCC2=CC=CC=C2	False	False	False
645008	CN(C)CCCNC1=C2C(=C(C)C=N1)NC3=C2C4=CC=C(O)C=C4C=C3.CS(O)(=O)=O	True	False	False
645033	ClC1=CC=C(C=C1)N2N=NC(=C2C3=CC=C(Cl)C=C3)C4=NCCCN4	False	False	False
645145	NC1=CC=C(SC2=C3C=CC=CC3=NC4=CC=CC=C24)C=C1	False	False	True
645151	NC1=CC=C2C(=C3C=CC=CC3=NC2=C1)SCC4=CC=C(C=C4)[N+]([O-])=O	False	True	False
645153	O=C(CNC1=CC=C2C(=S)C3=CC=CC=C3NC2=C1)NC4=CC=CC=C4C5=CC=CC=C5NC(=O)CNC6=CC=C7C(=S)C8=CC=CC=C8NC7=C6	False	False	False
645157	NC1=CC2=NC3=CC=CC=C3C(=C2C=C1)SCC(=O)NC4=CC=CC=C4C5=CC=CC=C5NC(=O)CSC6=C7C=CC(=CC7=NC8=CC=CC=C68)N	False	False	False
645159	COC1=CC2=C(NC3=CC=CC=C3C4=CC=CC=C4NC5=C6C=CC(=CC6=NC7=CC=C(OC)C=C57)Cl)C8=C(C=C(Cl)C=C8)N=C2C=C1	False	False	False
645161	CCN(CC)CCN1C=CC(=O)C2=C1C(=C3N(CCN(CC)CC)C=CC(=O)C3=C2)C	False	False	False
645210	FC1=CC=CC=C1CC(=O)NC2=C(Cl)C(=O)C3=CC=CC=C3C2=O	False	False	False
645301	COC1=CC2=CN=C3C4=CC=CC=C4C=CC3=C2C=C1OC.COC5=C(OC)C=C6C(=C5)C=[N+](C)C7=C6C=CC8=C7C=CC=C8.CS([O-])(=O)=[OH+]	True	False	False
645305	COC1=CC=C2C=[N+](C)C3=C(C=CC4=C3C=C(OC)C(=C4)OC)C2=C1.CS([O-])(=O)=[OH+]	True	False	False
645306	COC1=CC=C2C(=C1)C=[N+](C)C3=C2C=CC4=C3C=C(OC)C(=C4)OC.CS([O-])(=O)=[OH+]	True	False	False
645568	C[Sn](C)(C)OC(=O)[CH](O)C1=CC=CC=C1	False	False	False
645616	CN(C)C(=S)N=C1SSC(=S)N1CC2=CC=CC=C2	False	False	False
645618	CN(C)C(=S)N=C1SSC(=S)N1CC2=CC=CS2	False	False	False
645619	CN(C)C(=S)N=C1SSC(=S)N1CC2=CC=CN=C2	False	False	False
645621	COC1=C(OC)C(=CC(=C1)CN2C(=S)SSC2=NC(=S)N(C)C)OC	False	False	False
645645	N.COC1=C(OP(O)(O)=O)C=C(C=CC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
645646	[NaH].COC1=C(OP(O)(O)=O)C=C(C=CC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
645813	Cl.COC1=CC=C2N3C=NC4=CC=C(NCCCN(C)C)C(=C34)C(=O)C2=C1	False	False	False
645814	CCN(CC)CCCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)O	False	False	False
645816	CCN(CC)CCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)[N+]([O-])=O	False	False	False
645817	CN(C)CCCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)[N+]([O-])=O	False	False	False
645818	CN(C)CCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)Cl	False	True	False
645819	OCCNCCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)Cl	False	False	False
645820	CN(C)CCNC1=C2C(=O)C3=CC=CC=C3N4N=NC(=C24)C=C1	False	False	False
645822	OCCNCCNC1=C2C(=O)C3=CC=CC=C3N4N=NC(=C24)C=C1	False	False	False
645827	CN(C)CCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)O	False	False	False
645828	CCN(CC)CCNC1=C2C(=O)C3=CC(=CC=C3N4N=NC(=C24)C=C1)O	False	False	False
645832	Cl.OCCNCCNC1=CC=C2N=CN3C4=CC=CC=C4C(=O)C1=C23	False	False	False
645835	CCC1=NC2=C3N1C4=CC=CC=C4C(=O)C3=C(NCCN(C)C)C=C2	False	False	False
645976	CC(C)(C)OC(=O)N[CH]1CC2(OC1=O)C=C(Cl)C(=O)C(=C2)Cl	False	False	True
645979	O=C(N[CH]1CC2(OC1=O)C=CC(=O)C=C2)OCC3=CC=CC=C3	False	False	True
646159	CN(O)C(=S)C1=CC=CC=C1	False	False	False
646160	ON(CC1=CC=CC=C1)C(=S)C2=CC=CC=C2	False	False	False
646161	CCC(=S)N(C)O	False	False	False
646200	CCOC(OCC)[CH](CC)[Se]C1=C(C=CC=C1)[N+]([O-])=O	False	False	False
646504	CC1=CC=C(C=C1)C(=O)N2CCN(C(=O)C3=CC=C(C)C=C3)C4=CC=CC=C24	False	False	False
646714	CC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C	False	False	False
647131	CCCCCCN(CCCCCC)C(=S)NN=C(C)C1=NC=CC=C1	False	False	True
647247	Cl.CCN(CC)CC1=C(C=CC2=CC(=C(OC)C(=C2)OC)OC)C=CC(=C1O)OC	False	False	False
647322	COC1=CC2=C(NC(=CC2=O)C3=CC=C(O)C=C3)C=C1	False	False	False
647325	O=C1C=C(NC2=C1C=C3OCOC3=C2)C4=CC=CC=C4	False	False	False
647758	CCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCC	False	False	False
647939	COC1=CC=C(CCNCCCC2C3=CC=CC=C3C4=CC=CC=C24)C=C1OC	False	False	False
647940	O=C1CCCC2=C(N1)C(=O)C=CC2=O	False	False	False
648148	CN1C2=CC=CC=C2C3=C1C4=C(C(=C3)C)C(=O)C=CC4=O	False	False	True
648556	CC1=CC=C(C=C1)S(=O)(=O)N2[CH]3C=CCC[CH]3C4=CC=CC=C24	False	False	False
649666	COC1=C(OC)C(=O)C2=C(C=C(C)C(=O)C(=C2)C)C1=O	False	False	False
649900	CC1=C(C#N)C2=NC3=CC=CC=C3N2C(=C1CCCl)Cl	False	False	False
649904	Cl.CCCCC=C1CCC(CN2CCOCC2)C1=O	False	False	True
650599	COC1=C(OC)C=C(C=C1)C=C2C(=O)NC(=O)C3=CC=CC=C23	False	True	True
650717	C[CH](CO)NC(=O)C(C)=CC=CC=CC=CC(C)=C[CH](C)[CH](O)C(C)=C[CH](C)CCC1=CC=CC=C1	False	False	False
650718	Cl.COC1=C(OC(=C1)C2=C(Cl)C=CN2)C3=C4N=C5CCCCCCCCC3C(C(C)C)C4=C5	False	False	False
650744	SCC1=CC=C(C=C1)C2=CC=C(CS)C=C2	False	False	False
650748	CCCCC1=C2CCCC(=CC3=CC=CC=C3)C2=NC4=C1CC[CH](CN(C)C)C4=O	False	False	True
650765	CCC1=CC=C(NCC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
650766	Cl.CCC1=CC=C(NCC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
650769	CCOC1=CC=C(NCC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
650770	Cl.CCOC1=CC=C(NCC2=CC(=C(OC)C(=C2)OC)OC)C=C1	False	False	False
650772	Cl.COC1=C(OC)C(=CC(=C1)CNC2=CC=C(SC)C=C2)OC	False	False	False
651078	CC1=C(N2CC2)C(=O)C3=C(N4CC[CH](O)C4=N3)C1=O	False	False	False
